,QC_250m,granule_pnt,iobs_res,num_observations,obscov,orbit_pnt,sur_refl_b01,sur_refl_b02
10306,4096,1,0,1,39,0,1348,2831
10307,4096,1,0,1,42,0,1319,2721
10308,4096,1,0,1,39,0,1320,2968
10309,4096,1,0,1,43,0,1639,3278
10310,4096,1,0,1,28,0,1541,3143
10311,4096,1,0,1,29,0,1572,3075
10312,4096,1,0,1,28,0,1448,3029
10313,4096,1,0,1,34,0,1730,3209
10314,4096,1,0,1,33,0,1589,3179
10315,4096,1,0,1,45,0,1769,3242
10316,4096,1,0,1,45,0,1258,2691
10317,4096,1,0,1,33,0,1261,2684
10318,4096,1,0,1,43,0,1509,3058
10319,4096,1,0,1,38,0,1292,3114
10320,4096,1,0,1,46,0,1409,3005
10321,4096,1,0,1,33,0,1611,3166
10322,4096,1,0,1,29,0,1481,3093
10323,4096,1,0,1,29,0,1143,2814
10324,4096,1,0,1,35,0,1605,3071
10325,4096,1,0,1,37,0,1419,2894
10326,4096,1,0,1,41,0,1789,3072
10327,4096,1,0,1,27,0,1381,2672
10328,4096,1,0,1,48,0,1439,2806
10329,4096,1,0,1,27,0,1478,2902
10330,4096,1,0,1,52,0,1038,2899
10331,4096,1,0,1,32,0,1067,2772
10332,4096,1,0,1,49,0,1448,3029
10333,4096,1,0,1,25,0,1522,3101
10334,4096,1,0,1,37,0,1311,2724
10335,4096,1,0,1,29,0,1229,2658
10336,4096,1,0,1,48,0,1743,3208
10337,4096,1,0,1,37,0,1845,3250
10338,4096,1,0,1,41,0,1315,2685
10339,4096,1,0,1,27,0,1329,2708
10340,4096,1,0,1,50,0,1432,2841
10341,4096,1,0,1,28,0,1035,2863
10342,4096,1,0,1,55,0,1013,2818
10343,4096,1,0,1,22,0,1473,3108
10344,4096,1,0,1,50,0,1340,2759
10345,4096,1,0,1,28,0,1193,2699
10346,4096,1,0,1,53,0,1317,2824
10347,4096,1,0,1,29,0,1591,3105
10348,4096,1,0,1,43,0,1707,3164
10349,4096,1,0,1,39,0,1410,2689
10350,4096,1,0,1,30,0,1357,2622
10351,4096,1,0,1,34,0,1338,2825
10352,4096,1,0,1,44,0,1343,2942
10353,4096,1,0,1,42,0,1386,2915
10354,4096,1,0,1,35,0,1330,2687
10355,4096,1,0,1,28,0,1562,2848
10356,4096,1,0,1,31,0,1413,2867
10357,4096,1,0,1,36,0,1398,2713
10358,4096,1,0,1,49,0,1612,2954
10359,4096,1,0,1,39,0,1410,2689
10360,4096,1,0,1,30,0,1357,2622
10361,4096,1,0,1,34,0,1338,2825
10362,4096,1,0,1,44,0,1343,2942
10363,4096,1,0,1,42,0,1386,2915
10364,4096,1,0,1,35,0,1330,2687
10365,4096,1,0,1,28,0,1562,2848
10366,4096,1,0,1,31,0,1413,2867
10367,4096,1,0,1,36,0,1398,2713
10368,4096,1,0,1,49,0,1612,2954
10369,4096,1,1,1,28,0,1081,2552
10370,4096,1,0,1,47,0,1243,2600
10371,4096,1,0,1,36,0,1563,2997
10372,4096,1,0,1,48,0,1287,2877
10373,4096,1,0,1,24,0,1194,2729
10374,4096,1,0,1,28,0,1244,2708
10375,4096,1,0,1,29,0,1469,2785
10376,4096,1,0,1,30,0,1527,2962
10377,4096,1,0,1,42,0,1446,2671
10378,4096,1,0,1,42,0,1587,2848
10379,4096,1,0,1,48,0,1558,2732
10380,4096,1,0,1,27,0,1470,2756
10381,4096,1,0,1,55,0,1408,2843
10382,4096,1,1,1,28,0,1365,2920
10383,4096,1,1,1,39,0,1226,2805
10384,4096,1,0,1,22,0,1379,2760
10385,4096,1,0,1,46,0,1680,3086
10386,4096,1,0,1,30,0,1230,2918
10387,4096,1,0,1,52,0,1233,2779
10388,4096,1,0,1,33,0,1303,2642
10389,4096,1,0,1,23,0,1747,2952
10390,4096,1,0,1,36,0,1813,3043
10391,4096,1,0,1,31,0,1508,2788
10392,4096,1,0,1,45,0,1515,2803
10393,4096,1,0,1,25,0,1542,2885
10394,4096,1,0,1,34,0,1433,2834
10395,4096,1,0,1,24,0,1555,2954
10396,4096,1,0,1,45,0,1473,2966
10397,4096,1,0,1,36,0,1496,2872
10398,4096,1,1,1,49,0,1341,2661
10399,4096,3,0,1,19,1,1139,2104
10400,4096,3,1,1,19,1,1105,2109
10401,4096,3,0,1,17,1,1086,2034
10402,4096,3,1,1,22,1,1139,2091
10403,4096,3,1,1,26,1,1029,1995
10404,4096,3,0,1,20,1,1034,1932
10405,4096,3,0,1,31,1,1052,1893
10406,4096,3,0,1,27,1,1101,1789
10407,4096,3,0,1,18,1,1323,1785
10408,4096,3,0,1,29,1,1241,1678
10409,4096,3,0,1,24,1,1073,1582
10410,4096,3,0,1,29,1,1032,1939
10411,4096,3,1,1,27,1,981,1891
10412,4096,3,0,1,25,1,955,1855
10413,4096,3,0,1,23,1,958,1965
10414,4096,3,1,1,30,1,940,1882
10415,4096,3,1,1,29,1,953,1826
10416,4096,3,1,1,19,1,1193,1928
10417,4096,3,0,1,22,1,1410,1856
10418,4096,3,1,1,21,1,1454,1798
10419,4096,3,0,1,11,1,1336,1623
10420,4096,3,0,1,24,1,1067,1650
10421,4096,3,1,1,31,1,933,1813
10422,4096,3,0,1,29,1,964,1873
10423,4096,3,1,1,25,1,1045,2004
10424,4096,3,0,1,26,1,1028,1959
10425,4096,3,0,1,25,1,1012,1764
10426,4096,3,1,1,24,1,1039,1800
10427,4096,3,1,1,19,1,1261,2013
10428,4096,3,1,1,17,1,1544,1771
10429,4096,3,1,1,27,1,1515,1697
10430,4096,3,0,1,28,1,1359,1661
10431,4096,3,1,1,18,1,1393,1796
10432,4096,3,0,1,33,1,990,1847
10433,4096,3,0,1,30,1,1030,1904
10434,4096,3,0,1,17,1,1222,2039
10435,4096,3,0,1,29,1,1104,1674
10436,4096,3,0,1,27,1,1063,1421
10437,4096,3,0,1,17,1,1191,1644
10438,4096,3,1,1,23,1,1465,1815
10439,4096,3,1,1,28,1,1447,1632
10440,4096,3,1,1,21,1,1498,1634
10441,4096,3,1,1,24,1,1546,1874
10442,4096,3,0,1,17,1,1466,1953
10443,4096,3,0,1,21,1,904,1799
10444,4096,3,0,1,24,1,943,1765
10445,4096,3,0,1,19,1,1158,2113
10446,4096,3,0,1,12,1,1027,1842
10447,4096,3,0,1,17,1,1184,1531
10448,4096,3,0,1,21,1,1492,1809
10449,4096,3,0,1,13,1,1437,1662
10450,4096,3,0,1,18,1,1147,1380
10451,4096,3,1,1,22,1,1392,1614
10452,4096,3,1,1,21,1,1475,2033
10453,4096,3,1,1,25,1,1299,2072
10454,4096,3,0,1,22,1,1045,1818
10455,4096,3,0,1,23,1,1110,1823
10456,4096,3,0,1,26,1,1220,1788
10457,4096,3,0,1,19,1,1226,1632
10458,4096,3,0,1,19,1,1193,1588
10459,4096,3,0,1,17,1,1203,1511
10460,4096,3,0,1,18,1,1363,1696
10461,4096,3,0,1,19,1,1265,1889
10462,4096,3,0,1,27,1,1178,1907
10463,4096,3,0,1,15,1,1264,2034
10464,4096,3,0,1,22,1,1045,1818
10465,4096,3,0,1,23,1,1110,1823
10466,4096,3,0,1,26,1,1220,1788
10467,4096,3,0,1,19,1,1226,1632
10468,4096,3,0,1,19,1,1193,1588
10469,4096,3,0,1,17,1,1203,1511
10470,4096,3,0,1,18,1,1363,1696
10471,4096,3,0,1,19,1,1265,1889
10472,4096,3,0,1,27,1,1178,1907
10473,4096,3,0,1,15,1,1264,2034
10474,4096,3,0,1,24,1,915,1742
10475,4096,3,0,1,13,1,1043,1571
10476,4096,3,0,1,17,1,1172,1689
10477,4096,3,0,1,19,1,1107,1592
10478,4096,3,0,1,16,1,1095,1512
10479,4096,3,0,1,26,1,1099,1604
10480,4096,3,0,1,31,1,1226,1776
10481,4096,3,0,1,19,1,1246,2017
10482,4096,3,0,1,13,1,1160,1922
10483,4096,3,0,1,25,1,1236,1957
10484,4096,3,0,1,32,1,1034,1818
10485,4096,3,0,1,32,1,1023,1756
10486,4096,3,0,1,15,1,1033,1489
10487,4096,3,0,1,26,1,1071,1667
10488,4096,3,0,1,24,1,1084,1871
10489,4096,3,0,1,14,1,1126,1886
10490,4096,3,0,1,19,1,1279,2090
10491,4096,3,0,1,18,1,1203,2219
10492,4096,3,0,1,17,1,1106,2017
10493,4096,3,0,1,24,1,1121,1921
10494,4096,3,0,1,22,1,1099,1890
10495,4096,3,0,1,25,1,1101,1927
10496,4096,3,0,1,17,1,1139,1836
10497,4096,3,0,1,9,1,1182,1900
10498,4096,3,0,1,22,1,1090,1977
10499,4096,3,0,1,27,1,1090,2027
10500,4096,3,0,1,16,1,1165,2110
10501,4096,3,0,1,26,1,1206,2145
10502,4096,3,0,1,24,1,1140,2054
10503,4096,3,0,1,13,1,969,1896
10504,4096,0,0,1,20,0,2615,3376
10505,4096,0,0,1,25,0,1996,2829
10506,4096,0,1,1,23,0,1874,2665
10507,4096,0,1,1,16,0,1777,2633
10508,4096,0,1,1,22,0,1635,2803
10509,4096,0,1,1,25,0,1723,2981
10510,4096,0,1,1,26,0,1860,3163
10511,4096,0,0,1,18,0,1930,3314
10512,4096,0,0,1,17,0,1938,3314
10513,4096,0,0,1,23,0,1880,2994
10514,4096,0,0,1,15,0,1846,2847
10515,4096,0,0,1,21,0,3311,4040
10516,4096,0,1,1,18,0,2259,3029
10517,4096,0,0,1,15,0,1909,2656
10518,4096,0,0,1,25,0,2012,2898
10519,4096,0,1,1,26,0,1682,2984
10520,4096,0,0,1,26,0,1586,2821
10521,4096,0,1,1,19,0,1788,2923
10522,4096,0,1,1,15,0,1823,3023
10523,4096,0,0,1,19,0,1949,3251
10524,4096,0,1,1,25,0,1867,2987
10525,4096,0,0,1,26,0,1904,3217
10526,4096,0,1,1,17,0,2866,3576
10527,4096,0,1,1,20,0,1863,2527
10528,4096,0,1,1,22,0,1624,2288
10529,4096,0,1,1,21,0,1745,2428
10530,4096,0,1,1,19,0,1416,2192
10531,4096,0,0,1,16,0,1471,2393
10532,4096,0,0,1,19,0,1586,2562
10533,4096,0,0,1,22,0,1522,2307
10534,4096,0,0,1,21,0,1733,2743
10535,4096,0,1,1,25,0,1708,2647
10536,4096,0,1,1,23,0,1857,3016
10537,4096,0,0,1,19,0,5017,5620
10538,4096,0,0,1,20,0,3918,4598
10539,4096,0,0,1,17,0,2995,3597
10540,4096,0,1,1,17,0,2312,2875
10541,4096,0,1,1,25,0,1743,2216
10542,4096,0,0,1,26,0,1834,2526
10543,4096,0,1,1,27,0,1676,2332
10544,4096,0,0,1,23,0,1414,2045
10545,4096,0,0,1,25,0,1498,2215
10546,4096,0,1,1,24,0,1851,3049
10547,4096,0,1,1,20,0,1984,3292
10548,4096,0,0,1,15,0,4169,4880
10549,4096,0,0,1,22,0,2764,3451
10550,4096,0,0,1,12,0,1691,2264
10551,4096,0,0,1,15,0,1633,2074
10552,4096,0,0,1,27,0,2494,2947
10553,4096,0,0,1,30,0,2275,2936
10554,4096,0,1,1,30,0,1326,1879
10555,4096,0,1,1,28,0,1207,1686
10556,4096,0,0,1,26,0,1380,2015
10557,4096,0,0,1,24,0,1666,2722
10558,4096,0,1,1,25,0,2009,3269
10559,4096,0,0,1,14,0,2436,3296
10560,4096,0,0,1,23,0,1822,2689
10561,4096,0,0,1,13,0,2182,2797
10562,4096,0,0,1,12,0,2474,3103
10563,4096,0,0,1,19,0,2370,3022
10564,4096,0,0,1,20,0,2138,2936
10565,4096,0,0,1,15,0,1727,2675
10566,4096,0,0,1,22,0,1340,2358
10567,4096,0,0,1,29,0,1518,2519
10568,4096,0,0,1,25,0,1926,3082
10569,4096,0,0,1,14,0,2436,3296
10570,4096,0,0,1,23,0,1822,2689
10571,4096,0,0,1,13,0,2182,2797
10572,4096,0,0,1,12,0,2474,3103
10573,4096,0,0,1,19,0,2370,3022
10574,4096,0,0,1,20,0,2138,2936
10575,4096,0,0,1,15,0,1727,2675
10576,4096,0,0,1,22,0,1340,2358
10577,4096,0,0,1,29,0,1518,2519
10578,4096,0,0,1,25,0,1926,3082
10579,4096,0,0,1,15,0,2315,3225
10580,4096,0,0,1,14,0,1983,2730
10581,4096,0,0,1,17,0,2169,2796
10582,4096,0,0,1,18,0,3224,3835
10583,4096,0,0,1,14,0,2748,3353
10584,4096,0,0,1,11,0,2201,2951
10585,4096,0,0,1,23,0,1540,2443
10586,4096,0,0,1,27,0,1175,2081
10587,4096,0,0,1,22,0,1394,2270
10588,4096,0,0,1,17,0,1914,3009
10589,4096,0,0,1,9,0,1980,2919
10590,4096,0,0,1,23,0,2252,3051
10591,4096,0,0,1,21,0,1959,2622
10592,4096,0,0,1,12,0,2014,2732
10593,4096,0,0,1,12,0,2662,3334
10594,4096,0,0,1,24,0,3087,3838
10595,4096,0,0,1,25,0,2215,3192
10596,4096,0,0,1,16,0,1350,2463
10597,4096,0,0,1,19,0,1102,1926
10598,4096,0,0,1,18,0,1369,2339
10599,4096,0,0,1,16,0,2285,3372
10600,4096,0,0,1,21,0,3086,3859
10601,4096,0,0,1,13,0,2493,3362
10602,4096,0,0,1,13,0,1538,2645
10603,4096,0,0,1,23,0,1520,2443
10604,4096,0,0,1,25,0,3292,4023
10605,4096,0,0,1,14,0,3696,4495
10606,4096,0,0,1,21,0,2523,3397
10607,4096,0,0,1,19,0,1292,2036
10608,4096,0,0,1,15,0,1083,1784
10609,4096,2,0,1,6,1,2901,3671
10610,4096,2,0,1,11,1,1716,2641
10611,4096,2,0,1,12,1,1042,2003
10612,4096,2,0,1,9,1,874,1589
10613,4096,2,0,1,10,1,1429,2506
10614,4096,2,1,1,10,1,1028,2157
10615,4096,2,1,1,12,1,941,1937
10616,4096,2,0,1,6,1,875,1673
10617,4096,2,0,1,8,1,838,1507
10618,4096,1,0,1,51,0,1035,2834
10619,4096,1,0,1,28,0,1047,2906
10620,4096,1,0,1,56,0,1376,3030
10621,4096,1,0,1,30,0,1010,3082
10622,4096,1,0,1,26,0,1189,3043
10623,4096,1,0,1,58,0,1095,3104
10624,4096,1,0,1,23,0,1101,2950
10625,4096,1,0,1,55,0,888,2732
10626,4096,1,0,1,33,0,699,3292
10627,4096,3,0,1,28,1,2430,2592
10628,4096,3,0,1,13,1,2547,2641
10629,4096,3,0,1,15,1,2637,2694
10630,4096,3,0,1,23,1,2639,2646
10631,4096,3,1,1,16,1,2071,2460
10632,4096,3,1,1,21,1,2330,2551
10633,4096,3,0,1,17,1,2450,2596
10634,4096,3,0,1,14,1,2632,2624
10635,4096,3,0,1,32,1,2500,2569
10636,4096,0,0,1,21,0,1930,3389
10637,4096,0,0,1,12,0,2324,3514
10638,4096,0,0,1,12,0,2102,3313
10639,4096,0,0,1,26,0,2417,3569
10640,4096,0,0,1,20,0,1647,3225
10641,4096,0,0,1,14,0,1667,3071
10642,4096,0,0,1,19,0,1522,2743
10643,4096,0,0,1,18,0,2289,3483
10644,4096,0,0,1,9,0,2299,3489
10645,4096,2,0,1,10,1,712,2077
10646,4096,2,0,1,13,1,756,2189
10647,4096,2,1,1,13,1,783,2183
10648,4096,2,0,1,15,1,796,2092
10649,4096,2,0,1,14,1,805,2199
10650,4096,2,0,1,12,1,710,2039
10651,4096,2,0,1,13,1,693,2100
10652,4096,2,0,1,16,1,643,2033
10653,4096,2,1,1,16,1,653,1868
10654,4096,2,1,1,16,1,670,1943
10655,4096,1,0,1,45,0,1031,3164
10656,4096,1,0,1,22,0,1193,3390
10657,4096,1,0,1,32,0,1241,3333
10658,4096,1,0,1,31,0,1311,3243
10659,4096,1,0,1,37,0,1383,3348
10660,4096,1,0,1,36,0,1198,3177
10661,4096,1,0,1,42,0,1176,3220
10662,4096,1,0,1,26,0,1019,3232
10663,4096,1,0,1,31,0,1189,3212
10664,4096,1,0,1,22,0,1261,3242
10665,4096,3,0,1,25,1,803,2190
10666,4096,3,0,1,22,1,920,2239
10667,4096,3,0,1,33,1,1085,2137
10668,4096,3,0,1,27,1,1161,2312
10669,4096,3,0,1,13,1,1088,2363
10670,4096,3,0,1,31,1,884,2268
10671,4096,3,0,1,15,1,893,2217
10672,4096,3,0,1,19,1,961,2282
10673,4096,3,0,1,30,1,1013,2464
10674,4096,3,0,1,22,1,1152,2448
10675,4096,0,0,1,18,0,1204,2749
10676,4096,0,0,1,17,0,1160,2644
10677,4096,0,0,1,14,0,1313,3038
10678,4096,0,0,1,10,0,1407,3230
10679,4096,0,0,1,22,0,1413,3233
10680,4096,0,0,1,11,0,1173,2827
10681,4096,0,0,1,11,0,1268,2933
10682,4096,0,0,1,22,0,1267,2975
10683,4096,0,0,1,13,0,1373,3275
10684,4096,0,0,1,14,0,1390,3278
10685,4096,2,0,1,17,1,700,2105
10686,4096,2,1,1,15,1,716,2112
10687,4096,2,0,1,15,1,754,2155
10688,4096,2,1,1,10,1,915,2329
10689,4096,1,0,1,30,0,1029,3190
10690,4096,1,0,1,38,0,1045,3090
10691,4096,1,0,1,39,0,1160,3305
10692,4096,1,0,1,29,0,1479,3519
10693,4096,3,0,1,18,1,1046,2332
10694,4096,3,0,1,18,1,1072,2330
10695,4096,3,0,1,26,1,1233,2479
10696,4096,3,0,1,22,1,1342,2567
10697,4096,0,0,1,16,0,1888,3566
10698,4096,0,0,1,12,0,3272,4397
10699,4096,0,0,1,22,0,3118,4328
10700,4096,0,0,1,16,0,1986,3696
10701,4096,2,1,1,11,1,824,1197
10702,4096,2,0,1,14,1,863,1285
10703,4096,1,0,1,31,0,1606,3143
10704,4096,1,0,1,47,0,1625,3148
10705,4096,3,0,1,29,1,1321,2122
10706,4096,3,0,1,18,1,1351,2103
10707,4096,0,1,1,14,0,4315,4846
10708,4096,0,1,1,22,0,4349,4902
10709,4096,0,0,2,7,0,2303,2479
10710,4096,0,0,2,7,0,919,1094
10711,4096,0,0,2,8,0,925,1098
10712,4096,2,1,2,12,1,1027,1196
10713,4096,0,1,2,6,0,1015,1207
10714,4096,0,0,2,7,0,1027,1335
10715,4096,0,1,2,7,0,1075,1374
10716,4096,2,1,2,11,1,1070,1408
10717,4096,0,0,2,7,0,940,1361
10718,4096,2,0,2,6,1,1435,1744
10719,4096,0,1,2,8,0,936,1450
10720,4096,2,1,2,13,1,1675,2589
10721,4096,2,0,2,11,1,2351,3527
10722,4096,0,0,2,7,0,1113,3290
10723,4096,0,2,2,7,0,2649,3683
10724,4096,0,0,2,5,0,988,3542
10725,4096,0,2,2,8,0,1957,2202
10726,4096,0,0,2,8,0,951,1177
10727,4096,0,1,2,6,0,1092,1260
10728,4096,0,1,2,5,0,964,1169
10729,4096,0,1,2,8,0,956,1275
10730,4096,0,0,2,8,0,1002,1413
10731,4096,0,1,2,8,0,1090,1558
10732,4096,2,1,2,10,1,1356,2263
10733,4096,0,1,2,7,0,1658,2367
10734,4096,2,2,2,10,1,1526,2591
10735,4096,0,0,2,8,0,1223,2714
10736,4096,0,1,2,6,0,1692,3030
10737,4096,2,1,2,6,1,1408,3357
10738,4096,0,1,2,6,0,1049,3496
10739,4096,2,0,2,5,1,1111,3054
10740,4096,0,1,2,5,0,993,3552
10741,4096,2,0,2,10,1,1457,1741
10742,4096,0,0,2,7,0,982,1320
10743,4096,0,0,2,6,0,980,1341
10744,4096,2,1,2,12,1,989,1403
10745,4096,0,1,2,5,0,1044,1941
10746,4096,0,0,2,7,0,1101,2174
10747,4096,0,1,2,8,0,1148,2273
10748,4096,0,0,2,6,0,1348,2860
10749,4096,0,1,2,7,0,1268,3009
10750,4096,0,1,2,7,0,1226,3465
10751,4096,0,0,2,7,0,1227,3087
10752,4096,0,0,2,6,0,1221,3530
10753,4096,0,0,2,7,0,1116,3581
10754,4096,2,1,2,12,1,976,2608
10755,4096,2,0,2,7,1,979,3106
10756,4096,0,0,2,6,0,906,3694
10757,4096,0,1,2,7,0,1246,1865
10758,4096,2,1,2,8,1,1138,1911
10759,4096,2,1,2,13,1,1123,2544
10760,4096,0,0,2,5,0,1023,2470
10761,4096,0,1,2,7,0,1119,3171
10762,4096,0,0,2,8,0,1080,3033
10763,4096,0,0,2,7,0,1099,3248
10764,4096,0,1,2,7,0,1064,3248
10765,4096,0,1,2,8,0,1033,3312
10766,4096,0,1,2,8,0,1017,3392
10767,4096,0,0,2,5,0,1013,3478
10768,4096,0,2,2,6,0,934,2564
10769,4096,0,0,2,5,0,996,3423
10770,4096,2,1,2,13,1,762,2654
10771,4096,2,1,2,8,1,750,2937
10772,4096,2,2,2,11,1,883,3523
10773,4096,0,0,2,7,0,1391,3326
10774,4096,2,1,2,13,1,1175,2956
10775,4096,0,1,2,5,0,1183,3364
10776,4096,2,2,2,14,1,1060,3117
10777,4096,2,0,2,13,1,883,2274
10778,4096,0,0,2,6,0,1058,3270
10779,4096,0,1,2,7,0,950,2614
10780,4096,0,0,2,8,0,982,3300
10781,4096,0,0,2,7,0,930,2612
10782,4096,0,1,2,5,0,1076,3362
10783,4096,0,1,2,5,0,1074,3433
10784,4096,2,0,2,12,1,940,2920
10785,4096,0,1,2,6,0,861,3083
10786,4096,0,0,2,8,0,779,2905
10787,4096,0,1,2,6,0,724,2763
10788,4096,2,1,2,9,1,929,3334
10789,4096,0,0,2,8,0,1283,2759
10790,4096,0,0,2,5,0,1158,3368
10791,4096,0,1,2,8,0,1131,3333
10792,4096,0,0,2,7,0,1104,3275
10793,4096,2,1,2,8,1,929,2537
10794,4096,0,1,2,7,0,1007,3103
10795,4096,0,1,2,8,0,943,2803
10796,4096,0,1,2,6,0,1092,3227
10797,4096,0,0,2,4,0,1185,3259
10798,4096,0,1,2,5,0,1222,3072
10799,4096,0,1,2,5,0,1137,3390
10800,4096,0,0,2,8,0,1134,3171
10801,4096,2,1,2,10,1,844,2665
10802,4096,0,0,2,6,0,1078,3502
10803,4096,2,1,2,10,1,813,2557
10804,4096,0,1,2,7,0,986,3169
10805,4096,0,0,2,7,0,1193,2715
10806,4096,0,1,2,6,0,1161,3002
10807,4096,0,1,2,7,0,1162,3380
10808,4096,0,0,2,8,0,1074,3364
10809,4096,0,1,2,6,0,953,2939
10810,4096,0,0,2,7,0,1004,3198
10811,4096,0,0,2,5,0,1102,2543
10812,4096,0,0,2,5,0,1148,2870
10813,4096,0,1,2,5,0,1131,3295
10814,4096,0,0,2,6,0,1176,3438
10815,4096,2,1,2,7,1,1153,3078
10816,4096,0,0,2,6,0,1165,3458
10817,4096,0,2,2,7,0,1935,3071
10818,4096,0,0,2,8,0,1231,3510
10819,4096,2,1,2,15,1,1193,3245
10820,4096,2,0,2,10,1,1143,3019
10821,4096,0,0,2,6,0,1174,3555
10822,4096,0,1,2,7,0,1176,3135
10823,4096,0,1,2,7,0,1111,3520
10824,4096,0,0,2,6,0,1055,3492
10825,4096,0,2,2,6,0,1124,2751
10826,4096,0,0,2,6,0,1030,3305
10827,4096,0,0,2,4,0,1044,3277
10828,4096,0,0,2,3,0,1518,3060
10829,4096,0,1,2,6,0,1048,3474
10830,4096,0,0,2,8,0,1309,2920
10831,4096,0,1,2,7,0,1207,3547
10832,4096,0,0,2,7,0,1152,3566
10833,4096,0,1,2,9,0,1133,3590
10834,4096,0,1,2,8,0,1187,3597
10835,4096,0,0,2,7,0,1327,3580
10836,4096,0,1,2,6,0,1279,3166
10837,4305,1,1,1,36,0,-46,0
10838,4305,1,0,1,45,0,-50,-3
10839,4305,1,0,1,24,0,-48,0
10840,7633,1,0,1,52,0,-41,-2
10841,7633,1,0,1,32,0,-46,-2
10842,4305,1,0,1,50,0,-47,-3
10843,4305,1,0,1,19,0,-37,11
10844,4305,1,0,1,52,0,1,43
10845,7633,1,0,1,30,0,27,33
10846,4305,1,0,1,51,0,-19,15
10847,7633,1,0,1,22,0,133,349
10848,4096,1,0,1,48,0,749,2102
10849,4096,1,0,1,35,0,507,2634
10850,4096,1,0,1,49,0,628,2999
10851,4096,1,0,1,37,0,759,3351
10852,4096,1,0,1,42,0,740,3449
10853,7633,1,0,1,49,0,-63,-8
10854,7633,1,0,1,19,0,-20,-2
10855,4305,1,0,1,51,0,-34,-3
10856,7633,1,0,1,30,0,-27,18
10857,7633,1,0,1,52,0,-20,24
10858,4305,1,0,1,23,0,53,152
10859,4305,1,0,1,54,0,59,113
10860,4096,1,0,1,29,0,815,1886
10861,4096,1,0,1,49,0,1017,2023
10862,4096,1,0,1,22,0,933,2029
10863,4096,1,0,1,49,0,1041,2883
10864,4096,1,0,1,32,0,845,3152
10865,4096,1,0,1,49,0,702,3448
10866,4096,1,0,1,34,0,784,3634
10867,4096,1,0,1,53,0,862,3529
10868,4096,1,0,1,28,0,780,3702
10869,4096,1,0,1,22,0,51,8
10870,7425,1,0,1,53,0,109,60
10871,7425,1,0,1,29,0,75,104
10872,7633,1,0,1,51,0,155,315
10873,4096,1,0,1,21,0,399,1300
10874,4096,1,0,1,47,0,357,1046
10875,4096,1,0,1,38,0,601,1667
10876,4096,1,0,1,46,0,817,2979
10877,4096,1,0,1,30,0,752,3513
10878,4096,1,0,1,36,0,779,3628
10879,4096,1,0,1,42,0,960,3521
10880,4096,1,1,1,56,0,1469,3707
10881,4096,1,0,1,48,0,900,3493
10882,4096,1,0,1,37,0,750,3467
10883,4096,1,0,1,31,0,812,3471
10884,4096,1,0,1,53,0,563,3988
10885,4096,1,0,1,54,0,738,921
10886,4096,1,0,1,28,0,623,1744
10887,4096,1,0,1,52,0,783,2633
10888,4096,1,0,1,26,0,779,2947
10889,4096,1,0,1,37,0,751,3430
10890,4096,1,0,1,36,0,714,3321
10891,4096,1,0,1,50,0,738,3273
10892,4096,1,0,1,33,0,592,3400
10893,4096,1,0,1,34,0,576,3227
10894,4096,1,0,1,44,0,645,3521
10895,4096,1,0,1,41,0,726,3526
10896,4096,1,0,1,46,0,711,3743
10897,4096,1,0,1,28,0,762,3779
10898,4096,1,0,1,39,0,848,3994
10899,4096,1,0,1,32,0,823,3878
10900,4096,1,0,1,53,0,589,4050
10901,4096,1,0,1,28,0,1128,3275
10902,4096,1,0,1,50,0,884,3204
10903,4096,1,0,1,26,0,759,3273
10904,4096,1,0,1,44,0,808,3381
10905,4096,1,0,1,29,0,669,3373
10906,4096,1,0,1,50,0,803,3076
10907,4096,1,0,1,38,0,822,3332
10908,4096,1,0,1,32,0,504,3606
10909,4096,1,0,1,36,0,625,3313
10910,4096,1,0,1,42,0,661,3284
10911,4096,1,0,1,46,0,881,3312
10912,4096,1,0,1,27,0,650,3773
10913,4096,1,0,1,49,0,660,3789
10914,4096,1,0,1,33,0,791,3635
10915,4096,1,0,1,56,0,694,3703
10916,4096,1,0,1,24,0,661,3733
10917,4096,1,0,1,52,0,836,3418
10918,4096,1,0,1,23,0,751,3232
10919,4096,1,0,1,35,0,926,3136
10920,4096,1,0,1,24,0,830,3227
10921,4096,1,0,1,45,0,900,2824
10922,4096,1,0,1,39,0,706,3051
10923,4096,1,0,1,39,0,613,3314
10924,4096,1,0,1,37,0,687,3141
10925,4096,1,0,1,38,0,905,2953
10926,4096,1,0,1,43,0,1044,3119
10927,4096,1,0,1,42,0,917,3366
10928,4096,1,0,1,35,0,943,3494
10929,4096,1,0,1,38,0,750,3464
10930,4096,1,0,1,49,0,759,3234
10931,4096,1,0,1,28,0,708,3227
10932,4096,1,0,1,45,0,923,3148
10933,4096,1,0,1,23,0,1095,3291
10934,4096,1,0,1,45,0,965,3265
10935,4096,1,0,1,28,0,834,3230
10936,4096,1,0,1,50,0,713,3218
10937,4096,1,0,1,36,0,704,3158
10938,4096,1,0,1,51,0,672,3306
10939,4096,1,0,1,32,0,748,2994
10940,4096,1,0,1,43,0,748,3252
10941,4096,1,0,1,34,0,870,3230
10942,4096,1,0,1,38,0,838,3329
10943,4096,1,0,1,50,0,1119,3655
10944,4096,1,0,1,35,0,903,3572
10945,4096,1,0,1,51,0,938,3245
10946,4096,1,0,1,31,0,956,3067
10947,4096,1,0,1,49,0,1255,3133
