,DayOfYear,DetailedQA,EVI,NDVI,RelativeAzimuth,SolarZenith,SummaryQA,ViewZenith,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07
241,234.0,2116.0,1910.0,3428.0,-3811.0,3024.0,0.0,907.0,1064.0,2174.0,539.0,1458.0
242,234.0,2116.0,1621.0,3011.0,-3782.0,3024.0,0.0,899.0,1086.0,2026.0,544.0,1526.0
243,234.0,2116.0,853.0,1891.0,-3780.0,3023.0,0.0,890.0,984.0,1444.0,518.0,1704.0
244,225.0,2185.0,836.0,2025.0,13585.0,2721.0,1.0,332.0,901.0,1359.0,409.0,1864.0
245,225.0,2185.0,646.0,1771.0,13560.0,2721.0,1.0,341.0,799.0,1143.0,351.0,1783.0
246,225.0,2185.0,715.0,1884.0,13536.0,2720.0,1.0,350.0,817.0,1197.0,379.0,1768.0
247,225.0,2185.0,783.0,2130.0,13551.0,2719.0,1.0,359.0,760.0,1172.0,346.0,1645.0
248,225.0,2185.0,1014.0,2328.0,4925.0,2869.0,1.0,604.0,916.0,1475.0,440.0,1694.0
249,239.0,2116.0,2074.0,4373.0,4621.0,2988.0,0.0,1735.0,761.0,1885.0,380.0,1102.0
250,234.0,2116.0,1727.0,3338.0,-3839.0,3023.0,0.0,898.0,967.0,1936.0,494.0,1273.0
251,234.0,2116.0,1356.0,2701.0,-3837.0,3022.0,0.0,889.0,1027.0,1795.0,511.0,1630.0
252,225.0,2185.0,1146.0,2536.0,9321.0,2796.0,1.0,468.0,933.0,1579.0,423.0,1725.0
253,225.0,2185.0,826.0,2081.0,13675.0,2720.0,1.0,340.0,861.0,1314.0,369.0,1797.0
254,225.0,2185.0,1153.0,2515.0,13686.0,2719.0,1.0,349.0,963.0,1618.0,436.0,1773.0
255,225.0,2185.0,1319.0,2910.0,4948.0,2869.0,1.0,606.0,875.0,1599.0,424.0,1452.0
256,225.0,2185.0,1458.0,3262.0,9258.0,2794.0,1.0,489.0,825.0,1630.0,372.0,1369.0
257,239.0,2116.0,2262.0,4610.0,4598.0,2987.0,0.0,1733.0,742.0,1957.0,390.0,997.0
258,234.0,2116.0,1906.0,3511.0,-3895.0,3022.0,0.0,896.0,1007.0,2096.0,514.0,1299.0
259,234.0,2116.0,1806.0,3313.0,-3894.0,3022.0,0.0,889.0,1058.0,2102.0,530.0,1419.0
260,234.0,2116.0,1575.0,2851.0,-3864.0,3021.0,0.0,880.0,1153.0,2077.0,581.0,1678.0
261,225.0,2185.0,1259.0,2643.0,13830.0,2720.0,1.0,342.0,1000.0,1727.0,455.0,1788.0
262,234.0,2116.0,1219.0,2371.0,4987.0,2870.0,0.0,606.0,1177.0,1908.0,549.0,2027.0
263,234.0,2116.0,1398.0,2730.0,-3845.0,3019.0,0.0,855.0,1047.0,1844.0,526.0,1613.0
264,234.0,2116.0,1787.0,3585.0,4973.0,2868.0,0.0,610.0,917.0,1923.0,444.0,1298.0
265,225.0,2185.0,1777.0,3487.0,9445.0,2801.0,1.0,452.0,978.0,2023.0,427.0,1568.0
266,234.0,2185.0,1329.0,2867.0,4804.0,2876.0,1.0,607.0,946.0,1708.0,414.0,1666.0
267,225.0,2185.0,1769.0,3688.0,14459.0,2725.0,1.0,313.0,866.0,1881.0,366.0,1432.0
268,225.0,2185.0,2026.0,3892.0,14450.0,2724.0,1.0,322.0,928.0,2111.0,411.0,1494.0
269,225.0,2185.0,1857.0,3558.0,9766.0,2799.0,1.0,466.0,999.0,2094.0,445.0,1639.0
270,225.0,2185.0,1700.0,3273.0,5086.0,2874.0,1.0,605.0,1051.0,2064.0,462.0,1765.0
271,225.0,2185.0,1007.0,2156.0,5083.0,2873.0,1.0,605.0,1028.0,1600.0,484.0,1950.0
272,234.0,2185.0,1133.0,2527.0,9726.0,2798.0,1.0,482.0,942.0,1579.0,426.0,1809.0
273,225.0,2185.0,1359.0,3046.0,8717.0,2801.0,1.0,461.0,852.0,1622.0,368.0,1450.0
274,225.0,2185.0,1234.0,2780.0,4405.0,2875.0,1.0,610.0,909.0,1608.0,392.0,1728.0
275,225.0,2185.0,1067.0,2514.0,13000.0,2724.0,1.0,323.0,867.0,1462.0,375.0,1698.0
276,234.0,2185.0,1652.0,3408.0,4455.0,2874.0,1.0,612.0,921.0,1880.0,391.0,1526.0
277,234.0,2116.0,1864.0,3676.0,4475.0,2874.0,0.0,610.0,935.0,2011.0,425.0,1420.0
278,234.0,2116.0,1807.0,3480.0,173.0,2949.0,0.0,741.0,988.0,2041.0,454.0,1484.0
279,234.0,2116.0,1480.0,2915.0,5157.0,2873.0,0.0,610.0,1049.0,1920.0,468.0,1802.0
280,225.0,2185.0,1142.0,2490.0,9786.0,2797.0,1.0,477.0,972.0,1618.0,445.0,1832.0
281,225.0,2185.0,1931.0,3868.0,13118.0,2725.0,1.0,308.0,879.0,1988.0,389.0,1323.0
282,225.0,2185.0,1659.0,3385.0,4466.0,2875.0,1.0,612.0,936.0,1893.0,413.0,1515.0
283,225.0,2185.0,897.0,2221.0,8818.0,2799.0,1.0,467.0,853.0,1340.0,383.0,1644.0
284,225.0,2185.0,909.0,2252.0,13146.0,2723.0,1.0,331.0,841.0,1332.0,387.0,1665.0
285,225.0,2185.0,1289.0,2871.0,13133.0,2722.0,1.0,340.0,902.0,1633.0,384.0,1565.0
286,225.0,2185.0,1372.0,2785.0,8842.0,2797.0,1.0,478.0,1021.0,1817.0,464.0,1847.0
287,234.0,2185.0,931.0,2084.0,4477.0,2872.0,1.0,617.0,965.0,1483.0,459.0,1935.0
288,225.0,2185.0,1155.0,2593.0,8803.0,2796.0,1.0,488.0,925.0,1580.0,398.0,1716.0
289,225.0,2185.0,1863.0,3861.0,13287.0,2724.0,1.0,307.0,835.0,1886.0,372.0,1171.0
290,225.0,2185.0,1223.0,2693.0,13309.0,2723.0,1.0,315.0,924.0,1615.0,415.0,1585.0
291,225.0,2185.0,793.0,2076.0,13331.0,2723.0,1.0,324.0,814.0,1242.0,358.0,1662.0
292,234.0,2185.0,893.0,2112.0,4659.0,2873.0,1.0,609.0,944.0,1449.0,402.0,1845.0
293,225.0,2185.0,756.0,1859.0,13290.0,2722.0,1.0,341.0,901.0,1312.0,418.0,2159.0
294,225.0,2185.0,1178.0,2318.0,8870.0,2797.0,1.0,480.0,1145.0,1845.0,528.0,2323.0
295,225.0,2185.0,1020.0,2259.0,13252.0,2721.0,1.0,357.0,970.0,1538.0,461.0,2017.0
296,225.0,2185.0,1250.0,2662.0,13273.0,2720.0,1.0,366.0,985.0,1702.0,436.0,1806.0
297,234.0,2116.0,1751.0,3043.0,-3756.0,3024.0,0.0,908.0,1194.0,2238.0,599.0,1662.0
298,234.0,2116.0,1691.0,3094.0,553.0,2949.0,0.0,753.0,1114.0,2107.0,549.0,1646.0
299,225.0,2185.0,1170.0,2409.0,4830.0,2873.0,1.0,607.0,1065.0,1742.0,495.0,1871.0
300,225.0,2185.0,964.0,2127.0,13429.0,2722.0,1.0,333.0,1017.0,1567.0,452.0,2119.0
301,234.0,2185.0,879.0,2051.0,9181.0,2797.0,1.0,476.0,948.0,1441.0,431.0,1980.0
302,225.0,2185.0,737.0,1834.0,13385.0,2721.0,1.0,349.0,884.0,1281.0,417.0,2025.0
303,225.0,2185.0,816.0,2071.0,9126.0,2796.0,1.0,479.0,828.0,1266.0,383.0,1746.0
304,225.0,2185.0,1214.0,2552.0,4865.0,2870.0,1.0,603.0,1015.0,1710.0,471.0,1803.0
305,234.0,2116.0,1910.0,3428.0,-3811.0,3024.0,0.0,907.0,1064.0,2174.0,539.0,1458.0
306,234.0,2116.0,1621.0,3011.0,-3782.0,3024.0,0.0,899.0,1086.0,2026.0,544.0,1526.0
307,234.0,2116.0,853.0,1891.0,-3780.0,3023.0,0.0,890.0,984.0,1444.0,518.0,1704.0
308,225.0,2185.0,836.0,2025.0,13585.0,2721.0,1.0,332.0,901.0,1359.0,409.0,1864.0
309,225.0,2185.0,646.0,1771.0,13560.0,2721.0,1.0,341.0,799.0,1143.0,351.0,1783.0
310,225.0,2185.0,715.0,1884.0,13536.0,2720.0,1.0,350.0,817.0,1197.0,379.0,1768.0
311,225.0,2185.0,783.0,2130.0,13551.0,2719.0,1.0,359.0,760.0,1172.0,346.0,1645.0
312,225.0,2185.0,1014.0,2328.0,4925.0,2869.0,1.0,604.0,916.0,1475.0,440.0,1694.0
313,239.0,2116.0,2074.0,4373.0,4621.0,2988.0,0.0,1735.0,761.0,1885.0,380.0,1102.0
314,234.0,2116.0,1727.0,3338.0,-3839.0,3023.0,0.0,898.0,967.0,1936.0,494.0,1273.0
315,234.0,2116.0,1356.0,2701.0,-3837.0,3022.0,0.0,889.0,1027.0,1795.0,511.0,1630.0
316,225.0,2185.0,1146.0,2536.0,9321.0,2796.0,1.0,468.0,933.0,1579.0,423.0,1725.0
317,225.0,2185.0,826.0,2081.0,13675.0,2720.0,1.0,340.0,861.0,1314.0,369.0,1797.0
318,225.0,2185.0,1153.0,2515.0,13686.0,2719.0,1.0,349.0,963.0,1618.0,436.0,1773.0
319,225.0,2185.0,1319.0,2910.0,4948.0,2869.0,1.0,606.0,875.0,1599.0,424.0,1452.0
320,225.0,2185.0,1458.0,3262.0,9258.0,2794.0,1.0,489.0,825.0,1630.0,372.0,1369.0
321,239.0,2116.0,2262.0,4610.0,4598.0,2987.0,0.0,1733.0,742.0,1957.0,390.0,997.0
322,234.0,2116.0,1906.0,3511.0,-3895.0,3022.0,0.0,896.0,1007.0,2096.0,514.0,1299.0
323,234.0,2116.0,1806.0,3313.0,-3894.0,3022.0,0.0,889.0,1058.0,2102.0,530.0,1419.0
324,234.0,2116.0,1575.0,2851.0,-3864.0,3021.0,0.0,880.0,1153.0,2077.0,581.0,1678.0
325,225.0,2185.0,1259.0,2643.0,13830.0,2720.0,1.0,342.0,1000.0,1727.0,455.0,1788.0
326,234.0,2116.0,1219.0,2371.0,4987.0,2870.0,0.0,606.0,1177.0,1908.0,549.0,2027.0
327,234.0,2116.0,1398.0,2730.0,-3845.0,3019.0,0.0,855.0,1047.0,1844.0,526.0,1613.0
328,234.0,2116.0,1787.0,3585.0,4973.0,2868.0,0.0,610.0,917.0,1923.0,444.0,1298.0
329,225.0,2185.0,1777.0,3487.0,9445.0,2801.0,1.0,452.0,978.0,2023.0,427.0,1568.0
330,234.0,2185.0,1329.0,2867.0,4804.0,2876.0,1.0,607.0,946.0,1708.0,414.0,1666.0
331,225.0,2185.0,1769.0,3688.0,14459.0,2725.0,1.0,313.0,866.0,1881.0,366.0,1432.0
332,225.0,2185.0,2026.0,3892.0,14450.0,2724.0,1.0,322.0,928.0,2111.0,411.0,1494.0
333,225.0,2185.0,1857.0,3558.0,9766.0,2799.0,1.0,466.0,999.0,2094.0,445.0,1639.0
334,225.0,2185.0,1700.0,3273.0,5086.0,2874.0,1.0,605.0,1051.0,2064.0,462.0,1765.0
335,225.0,2185.0,1007.0,2156.0,5083.0,2873.0,1.0,605.0,1028.0,1600.0,484.0,1950.0
336,234.0,2185.0,1133.0,2527.0,9726.0,2798.0,1.0,482.0,942.0,1579.0,426.0,1809.0
337,225.0,2185.0,1359.0,3046.0,8717.0,2801.0,1.0,461.0,852.0,1622.0,368.0,1450.0
338,225.0,2185.0,1234.0,2780.0,4405.0,2875.0,1.0,610.0,909.0,1608.0,392.0,1728.0
339,225.0,2185.0,1067.0,2514.0,13000.0,2724.0,1.0,323.0,867.0,1462.0,375.0,1698.0
340,234.0,2185.0,1652.0,3408.0,4455.0,2874.0,1.0,612.0,921.0,1880.0,391.0,1526.0
341,234.0,2116.0,1864.0,3676.0,4475.0,2874.0,0.0,610.0,935.0,2011.0,425.0,1420.0
342,234.0,2116.0,1807.0,3480.0,173.0,2949.0,0.0,741.0,988.0,2041.0,454.0,1484.0
343,234.0,2116.0,1480.0,2915.0,5157.0,2873.0,0.0,610.0,1049.0,1920.0,468.0,1802.0
344,225.0,2185.0,1142.0,2490.0,9786.0,2797.0,1.0,477.0,972.0,1618.0,445.0,1832.0
345,225.0,2185.0,1931.0,3868.0,13118.0,2725.0,1.0,308.0,879.0,1988.0,389.0,1323.0
346,225.0,2185.0,1659.0,3385.0,4466.0,2875.0,1.0,612.0,936.0,1893.0,413.0,1515.0
347,225.0,2185.0,897.0,2221.0,8818.0,2799.0,1.0,467.0,853.0,1340.0,383.0,1644.0
348,225.0,2185.0,909.0,2252.0,13146.0,2723.0,1.0,331.0,841.0,1332.0,387.0,1665.0
349,225.0,2185.0,1289.0,2871.0,13133.0,2722.0,1.0,340.0,902.0,1633.0,384.0,1565.0
350,225.0,2185.0,1372.0,2785.0,8842.0,2797.0,1.0,478.0,1021.0,1817.0,464.0,1847.0
351,234.0,2185.0,931.0,2084.0,4477.0,2872.0,1.0,617.0,965.0,1483.0,459.0,1935.0
352,225.0,2185.0,1155.0,2593.0,8803.0,2796.0,1.0,488.0,925.0,1580.0,398.0,1716.0
353,225.0,2185.0,1863.0,3861.0,13287.0,2724.0,1.0,307.0,835.0,1886.0,372.0,1171.0
354,225.0,2185.0,1223.0,2693.0,13309.0,2723.0,1.0,315.0,924.0,1615.0,415.0,1585.0
355,225.0,2185.0,793.0,2076.0,13331.0,2723.0,1.0,324.0,814.0,1242.0,358.0,1662.0
356,234.0,2185.0,893.0,2112.0,4659.0,2873.0,1.0,609.0,944.0,1449.0,402.0,1845.0
357,225.0,2185.0,756.0,1859.0,13290.0,2722.0,1.0,341.0,901.0,1312.0,418.0,2159.0
358,225.0,2185.0,1178.0,2318.0,8870.0,2797.0,1.0,480.0,1145.0,1845.0,528.0,2323.0
359,225.0,2185.0,1020.0,2259.0,13252.0,2721.0,1.0,357.0,970.0,1538.0,461.0,2017.0
360,225.0,2185.0,1250.0,2662.0,13273.0,2720.0,1.0,366.0,985.0,1702.0,436.0,1806.0
361,234.0,2116.0,1751.0,3043.0,-3756.0,3024.0,0.0,908.0,1194.0,2238.0,599.0,1662.0
362,234.0,2116.0,1691.0,3094.0,553.0,2949.0,0.0,753.0,1114.0,2107.0,549.0,1646.0
363,225.0,2185.0,1170.0,2409.0,4830.0,2873.0,1.0,607.0,1065.0,1742.0,495.0,1871.0
364,225.0,2185.0,964.0,2127.0,13429.0,2722.0,1.0,333.0,1017.0,1567.0,452.0,2119.0
365,234.0,2185.0,879.0,2051.0,9181.0,2797.0,1.0,476.0,948.0,1441.0,431.0,1980.0
366,225.0,2185.0,737.0,1834.0,13385.0,2721.0,1.0,349.0,884.0,1281.0,417.0,2025.0
367,225.0,2185.0,816.0,2071.0,9126.0,2796.0,1.0,479.0,828.0,1266.0,383.0,1746.0
368,225.0,2185.0,1214.0,2552.0,4865.0,2870.0,1.0,603.0,1015.0,1710.0,471.0,1803.0
369,234.0,2116.0,1910.0,3428.0,-3811.0,3024.0,0.0,907.0,1064.0,2174.0,539.0,1458.0
370,234.0,2116.0,1621.0,3011.0,-3782.0,3024.0,0.0,899.0,1086.0,2026.0,544.0,1526.0
371,234.0,2116.0,853.0,1891.0,-3780.0,3023.0,0.0,890.0,984.0,1444.0,518.0,1704.0
372,225.0,2185.0,836.0,2025.0,13585.0,2721.0,1.0,332.0,901.0,1359.0,409.0,1864.0
373,225.0,2185.0,646.0,1771.0,13560.0,2721.0,1.0,341.0,799.0,1143.0,351.0,1783.0
374,225.0,2185.0,715.0,1884.0,13536.0,2720.0,1.0,350.0,817.0,1197.0,379.0,1768.0
375,225.0,2185.0,783.0,2130.0,13551.0,2719.0,1.0,359.0,760.0,1172.0,346.0,1645.0
376,225.0,2185.0,1014.0,2328.0,4925.0,2869.0,1.0,604.0,916.0,1475.0,440.0,1694.0
377,239.0,2116.0,2074.0,4373.0,4621.0,2988.0,0.0,1735.0,761.0,1885.0,380.0,1102.0
378,234.0,2116.0,1727.0,3338.0,-3839.0,3023.0,0.0,898.0,967.0,1936.0,494.0,1273.0
379,234.0,2116.0,1356.0,2701.0,-3837.0,3022.0,0.0,889.0,1027.0,1795.0,511.0,1630.0
380,225.0,2185.0,1146.0,2536.0,9321.0,2796.0,1.0,468.0,933.0,1579.0,423.0,1725.0
381,225.0,2185.0,826.0,2081.0,13675.0,2720.0,1.0,340.0,861.0,1314.0,369.0,1797.0
382,225.0,2185.0,1153.0,2515.0,13686.0,2719.0,1.0,349.0,963.0,1618.0,436.0,1773.0
383,225.0,2185.0,1319.0,2910.0,4948.0,2869.0,1.0,606.0,875.0,1599.0,424.0,1452.0
384,225.0,2185.0,1458.0,3262.0,9258.0,2794.0,1.0,489.0,825.0,1630.0,372.0,1369.0
385,239.0,2116.0,2262.0,4610.0,4598.0,2987.0,0.0,1733.0,742.0,1957.0,390.0,997.0
386,234.0,2116.0,1906.0,3511.0,-3895.0,3022.0,0.0,896.0,1007.0,2096.0,514.0,1299.0
387,234.0,2116.0,1806.0,3313.0,-3894.0,3022.0,0.0,889.0,1058.0,2102.0,530.0,1419.0
388,234.0,2116.0,1575.0,2851.0,-3864.0,3021.0,0.0,880.0,1153.0,2077.0,581.0,1678.0
389,225.0,2185.0,1259.0,2643.0,13830.0,2720.0,1.0,342.0,1000.0,1727.0,455.0,1788.0
390,234.0,2116.0,1219.0,2371.0,4987.0,2870.0,0.0,606.0,1177.0,1908.0,549.0,2027.0
391,234.0,2116.0,1398.0,2730.0,-3845.0,3019.0,0.0,855.0,1047.0,1844.0,526.0,1613.0
392,234.0,2116.0,1787.0,3585.0,4973.0,2868.0,0.0,610.0,917.0,1923.0,444.0,1298.0
393,227.0,2116.0,2886.0,5705.0,4520.0,2937.0,0.0,602.0,575.0,2116.0,297.0,905.0
394,227.0,2116.0,2646.0,5232.0,375.0,2912.0,0.0,867.0,662.0,2113.0,316.0,1099.0
395,234.0,2116.0,2803.0,5648.0,4594.0,2936.0,0.0,601.0,581.0,2093.0,281.0,962.0
396,234.0,2116.0,3126.0,6079.0,4335.0,2936.0,0.0,602.0,540.0,2213.0,276.0,850.0
397,227.0,2116.0,3093.0,6063.0,288.0,2911.0,0.0,856.0,532.0,2187.0,268.0,846.0
398,234.0,2116.0,1426.0,3590.0,12797.0,2983.0,0.0,98.0,636.0,1363.0,332.0,1277.0
399,234.0,2185.0,1235.0,3346.0,8614.0,2958.0,1.0,354.0,630.0,1267.0,291.0,1344.0
400,234.0,2116.0,1810.0,4158.0,12827.0,2982.0,0.0,115.0,665.0,1628.0,314.0,1301.0
401,234.0,2116.0,3253.0,6154.0,4554.0,2933.0,0.0,601.0,554.0,2331.0,266.0,876.0
402,227.0,2116.0,3392.0,6199.0,8674.0,2956.0,0.0,368.0,558.0,2388.0,300.0,774.0
403,234.0,2116.0,3258.0,6017.0,321.0,2908.0,0.0,829.0,586.0,2355.0,305.0,871.0
404,227.0,2116.0,3054.0,5869.0,-3761.0,2883.0,0.0,1056.0,574.0,2206.0,306.0,866.0
405,227.0,2116.0,2569.0,5218.0,367.0,2906.0,0.0,826.0,624.0,1994.0,323.0,930.0
406,234.0,2116.0,2329.0,4852.0,8649.0,2954.0,0.0,381.0,658.0,1900.0,335.0,1005.0
407,227.0,2116.0,2409.0,4928.0,9978.0,2960.0,0.0,331.0,678.0,1994.0,321.0,1124.0
408,234.0,2116.0,1680.0,3917.0,10024.0,2959.0,0.0,334.0,667.0,1558.0,324.0,1229.0
409,234.0,2116.0,1242.0,3350.0,9600.0,2959.0,0.0,338.0,623.0,1255.0,308.0,1281.0
410,227.0,2185.0,804.0,2309.0,663.0,2910.0,1.0,863.0,667.0,1071.0,340.0,1635.0
411,234.0,2185.0,730.0,2057.0,4920.0,2934.0,1.0,601.0,719.0,1094.0,348.0,1738.0
412,234.0,2185.0,595.0,1988.0,9325.0,2957.0,1.0,353.0,591.0,884.0,283.0,1545.0
413,227.0,2185.0,983.0,2833.0,4939.0,2933.0,1.0,601.0,604.0,1109.0,271.0,1390.0
414,227.0,2185.0,1236.0,2999.0,-3876.0,2884.0,1.0,1087.0,760.0,1422.0,354.0,1708.0
415,234.0,2116.0,949.0,2311.0,13518.0,2980.0,0.0,123.0,845.0,1351.0,410.0,1967.0
416,227.0,2185.0,1174.0,2945.0,442.0,2907.0,1.0,835.0,737.0,1349.0,366.0,1665.0
417,234.0,2185.0,1098.0,2787.0,4751.0,2931.0,1.0,601.0,743.0,1317.0,364.0,1664.0
418,234.0,2116.0,2085.0,4524.0,13379.0,2978.0,0.0,150.0,670.0,1789.0,322.0,1163.0
419,234.0,2116.0,2425.0,4910.0,467.0,2905.0,0.0,821.0,677.0,1980.0,348.0,1049.0
420,227.0,2116.0,2476.0,4949.0,4708.0,2929.0,0.0,601.0,692.0,2039.0,343.0,1051.0
421,227.0,2185.0,1501.0,3060.0,1237.0,2911.0,1.0,869.0,973.0,1808.0,475.0,1809.0
422,234.0,2116.0,1084.0,2371.0,5664.0,2934.0,0.0,600.0,977.0,1583.0,474.0,1987.0
423,234.0,2185.0,945.0,2446.0,5484.0,2934.0,1.0,597.0,765.0,1259.0,373.0,1723.0
424,234.0,2185.0,849.0,2298.0,10041.0,2958.0,1.0,343.0,728.0,1163.0,368.0,1787.0
425,234.0,2185.0,1263.0,3144.0,5414.0,2933.0,1.0,599.0,681.0,1365.0,306.0,1597.0
426,234.0,2185.0,1199.0,3043.0,9812.0,2956.0,1.0,351.0,636.0,1274.0,300.0,1487.0
427,234.0,2185.0,1690.0,3707.0,9780.0,2956.0,1.0,356.0,772.0,1691.0,372.0,1614.0
428,227.0,2185.0,1582.0,3381.0,730.0,2907.0,1.0,840.0,857.0,1739.0,398.0,1762.0
429,227.0,2185.0,1116.0,2643.0,5019.0,2931.0,1.0,601.0,819.0,1411.0,414.0,1845.0
430,234.0,2185.0,942.0,2373.0,4912.0,2931.0,1.0,601.0,794.0,1289.0,395.0,1796.0
431,227.0,2185.0,1594.0,3634.0,-3904.0,2881.0,1.0,1060.0,742.0,1613.0,333.0,1544.0
432,234.0,2116.0,1982.0,4486.0,13724.0,2978.0,0.0,150.0,650.0,1707.0,303.0,1020.0
433,227.0,2116.0,2364.0,4595.0,524.0,2904.0,0.0,821.0,767.0,2071.0,387.0,1188.0
434,234.0,2116.0,2362.0,5062.0,9159.0,2952.0,0.0,384.0,605.0,1843.0,316.0,917.0
435,234.0,2116.0,1324.0,2561.0,4410.0,2934.0,0.0,604.0,1172.0,1981.0,501.0,2200.0
436,227.0,2116.0,1029.0,2325.0,4531.0,2933.0,0.0,609.0,924.0,1487.0,454.0,1982.0
437,234.0,2116.0,1757.0,3713.0,9106.0,2957.0,0.0,348.0,836.0,1827.0,367.0,1609.0
438,234.0,2116.0,2026.0,4260.0,5670.0,2932.0,0.0,598.0,745.0,1851.0,355.0,1536.0
439,234.0,2116.0,1970.0,4275.0,14754.0,2980.0,0.0,103.0,715.0,1779.0,339.0,1449.0
440,227.0,2116.0,1766.0,3789.0,10126.0,2955.0,0.0,357.0,790.0,1760.0,376.0,1608.0
441,227.0,2116.0,1429.0,3176.0,9970.0,2955.0,0.0,361.0,828.0,1605.0,402.0,1729.0
442,234.0,2116.0,811.0,1908.0,9828.0,2954.0,0.0,365.0,903.0,1330.0,476.0,1926.0
443,234.0,2185.0,853.0,2102.0,9717.0,2954.0,1.0,367.0,857.0,1310.0,427.0,1792.0
444,234.0,2185.0,1233.0,3074.0,9704.0,2954.0,1.0,369.0,722.0,1372.0,343.0,1420.0
445,234.0,2185.0,1505.0,3613.0,811.0,2904.0,1.0,825.0,685.0,1482.0,319.0,1294.0
446,234.0,2116.0,2098.0,4552.0,13967.0,2976.0,0.0,159.0,673.0,1797.0,326.0,1044.0
447,234.0,2116.0,2136.0,4191.0,5097.0,2927.0,0.0,599.0,842.0,2036.0,412.0,1293.0
448,234.0,2116.0,1099.0,2421.0,6514.0,2957.0,0.0,350.0,971.0,1590.0,446.0,2057.0
449,234.0,2185.0,1142.0,2669.0,10076.0,2981.0,1.0,102.0,831.0,1444.0,403.0,1748.0
450,227.0,2116.0,1629.0,3592.0,3345.0,2932.0,0.0,611.0,791.0,1682.0,369.0,1532.0
451,227.0,2116.0,1936.0,4188.0,-6.0,2907.0,0.0,858.0,714.0,1756.0,347.0,1497.0
452,227.0,2116.0,1924.0,4029.0,7.0,2907.0,0.0,854.0,751.0,1793.0,367.0,1700.0
453,234.0,2116.0,1038.0,2613.0,12747.0,2979.0,0.0,121.0,768.0,1312.0,375.0,1869.0
454,234.0,2116.0,749.0,1952.0,8282.0,2954.0,0.0,368.0,807.0,1197.0,405.0,2108.0
455,234.0,2185.0,884.0,2048.0,12850.0,2978.0,1.0,137.0,947.0,1433.0,450.0,2038.0
456,234.0,2185.0,738.0,1902.0,14482.0,2978.0,1.0,138.0,816.0,1198.0,425.0,1771.0
457,227.0,2185.0,1077.0,2677.0,5463.0,2928.0,1.0,599.0,771.0,1348.0,354.0,1485.0
458,234.0,2116.0,1315.0,3168.0,14412.0,2976.0,0.0,151.0,770.0,1477.0,355.0,1452.0
459,234.0,2116.0,1934.0,4006.0,9741.0,2952.0,0.0,378.0,804.0,1880.0,375.0,1291.0
460,227.0,2116.0,2552.0,4739.0,-3480.0,2878.0,0.0,1030.0,793.0,2221.0,397.0,1268.0
461,227.0,2185.0,1325.0,3119.0,3555.0,2932.0,1.0,607.0,778.0,1491.0,369.0,1671.0
462,227.0,2185.0,886.0,2230.0,6997.0,2956.0,1.0,358.0,818.0,1288.0,391.0,1852.0
463,234.0,2116.0,816.0,2093.0,7059.0,2956.0,0.0,355.0,816.0,1253.0,380.0,1952.0
464,227.0,2116.0,950.0,2313.0,66.0,2907.0,0.0,857.0,821.0,1327.0,400.0,2027.0
465,227.0,2185.0,706.0,1951.0,7360.0,2955.0,1.0,368.0,735.0,1091.0,384.0,2070.0
466,234.0,2185.0,711.0,1978.0,3710.0,2930.0,1.0,606.0,731.0,1091.0,377.0,2079.0
467,234.0,2185.0,901.0,2136.0,7448.0,2954.0,1.0,372.0,908.0,1401.0,422.0,2240.0
468,234.0,2116.0,1209.0,2436.0,11164.0,2977.0,0.0,146.0,1069.0,1762.0,517.0,2094.0
469,227.0,2185.0,848.0,1899.0,159.0,2904.0,1.0,834.0,992.0,1459.0,492.0,2090.0
470,227.0,2185.0,931.0,2216.0,3941.0,2928.0,1.0,607.0,883.0,1385.0,427.0,1803.0
471,234.0,2185.0,2214.0,4610.0,4703.0,2927.0,1.0,604.0,687.0,1885.0,335.0,1177.0
472,234.0,2116.0,2275.0,4421.0,4743.0,2927.0,0.0,602.0,788.0,2057.0,383.0,1302.0
473,227.0,2116.0,2715.0,5360.0,4771.0,2926.0,0.0,604.0,637.0,2107.0,321.0,925.0
474,234.0,2116.0,2135.0,4572.0,7126.0,2956.0,0.0,349.0,670.0,1841.0,303.0,1226.0
475,227.0,2185.0,721.0,2224.0,3665.0,2931.0,1.0,607.0,621.0,978.0,315.0,1585.0
476,234.0,2185.0,702.0,2062.0,11153.0,2979.0,1.0,104.0,682.0,1037.0,333.0,1711.0
477,234.0,2185.0,803.0,2132.0,3826.0,2930.0,1.0,606.0,770.0,1190.0,370.0,1925.0
478,234.0,2185.0,663.0,1926.0,7523.0,2954.0,1.0,366.0,708.0,1046.0,343.0,2030.0
479,227.0,2185.0,768.0,2174.0,223.0,2905.0,1.0,847.0,705.0,1098.0,342.0,1990.0
480,227.0,2185.0,1230.0,2980.0,3999.0,2929.0,1.0,606.0,737.0,1399.0,338.0,1728.0
481,234.0,2185.0,1849.0,3813.0,3944.0,2929.0,1.0,606.0,810.0,1856.0,366.0,1542.0
482,227.0,2185.0,1507.0,3330.0,202.0,2903.0,1.0,834.0,779.0,1588.0,399.0,1579.0
483,234.0,2116.0,1350.0,3156.0,7902.0,2951.0,0.0,382.0,738.0,1461.0,365.0,1450.0
484,227.0,2185.0,2691.0,5295.0,281.0,2902.0,1.0,824.0,663.0,2159.0,299.0,1047.0
